id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t4365,neutral,"I have be look at the project as well , which handle MP3 / WMA / OGG . I do not know of a single library that handle audio and video file , so you might have to use a few .",1,-1,0,0,0.0,0.0,0.05813953488372093,42,172
t4366,positive,"I get 2 update panel in one page . after a request I want to check which update panel(s ) get update . I have read should be good for this :) however , whenever I get a postback in a non - ie browser , the panelID just return null ? it work very fine in IE ... here be a codesnippet : I get 2 updatepanel , both with conditional updatemode : and any help would be highly appreciate , and I be open for alternative solution which do not involve thank in advance :)",4,-2,1,3,0.0,0.010309278350515464,0.02159827213822894,97,463
t4367,positive,"I have two namespace : 1 ) foo . bar 2 ) another . foo . bar from a class in namespace 2 , how do I reference a class in namespace 1 ? use Foo . bar leave you in namespace 2 still ... I hope this be reasonably clear ! thank .",2,-1,1,2,0.018518518518518517,0.018518518518518517,0.017777777777777778,54,225
t4369,neutral,LinqBridge only give we Linq syntax on .net 2.0 . we still need an ORM .,1,-1,0,0,0.0,0.0,0.08333333333333333,16,72
t4370,negative,"sorry , I will clarify my answer as to what I mean by desktop Flash . be the issue here that you want to impose limit , or you be afraid you will exceed they ? or just check whether there be any ?",1,-4,-1,-4,0.0,0.045454545454545456,0.015306122448979591,44,196
t4371,neutral,"yes , your PHP configuration have correctly get turn off , because that be incredibly insecure . just put : at the top of your script . you can also use if you specifically only want this to work for the HTTP method . I have see some people claim that be somehow insecure , but no evidence to back that up .",1,-4,-1,-4,0.0,0.0,0.026058631921824105,63,307
t4373,positive,there be a plugin for Wordpress to help you with that . hope that help !,1,-1,0,0,0.0625,0.0,0.013888888888888888,16,72
t4374,neutral,"also , it be worth include ( in some fashion ) the Service Pack download as well . in fact , depend on how your executable be build , you might be force to install the Framework and the Service Packs .",1,-1,0,0,0.0,0.0,0.024875621890547265,42,201
t4376,positive,your LogErrors method be great ! literally save I today .,3,-1,1,3,0.09090909090909091,0.0,0.05263157894736842,11,57
t4377,neutral,"I be pretty sure you want a datetime or timestamp column in that table , too : I can not imagine a variant of the app you describe where it would be irrelevant when a status update be post !",1,-1,0,0,0.025,0.0,0.010526315789473684,40,190
t4379,negative,"yes , there be , I be afraid",1,-4,-1,-4,0.0,0.0,0.03571428571428571,8,28
t4380,neutral,"we be use TFS and we be have problem when we switch branch , it be throw up problem with the TFS binding every single time . we still have .vspcc file .vsscc file which be I be guess where it store the binding , do anyone have any advice on how to easily switch between branch in TFS without pain ?",1,-2,-1,-2,0.0,0.016129032258064516,0.03355704697986577,62,298
t4382,positive,"I have a small WPF application that host a richtextbox : as show the code snippet above , I set the font size to 14 . if I copy text from this richtextbox to Microsoft Word or Microsoft WordPad , the font size be report to be 10.5 . similar oddity persist if I paste text from Word or WordPad . I have verify that the text be select from my app be sized at 14 . any help would be greatly appreciate !",3,-1,1,3,0.011904761904761904,0.0,0.04,84,400
t4384,neutral,"I have a bunch of .NET framework instal on my machine . I know that with the Java JDK , I can use the 6.0 version to target 5.0 and early . can I do something similar with the .net framework - target 1.0 and 2.0 with the 3.0 framework ?",1,-1,0,0,0.0,0.0196078431372549,0.046610169491525424,51,236
t4385,neutral,"that be why I say "" depend "" and "" may be able to "" . there be many option within autohotkey include automate a search , I just give one example .",1,-1,0,0,0.0,0.0,0.0136986301369863,33,146
t4386,negative,"the problem be that "" hello world "" be a terrible example to use with TDD . you really need something that generate variable output base on variable input .",1,-3,-1,-3,0.0,0.0,0.019230769230769232,30,156
t4387,neutral,see Binary Worrier 's suggestion to psuedo - inline that into an extension method .,1,-1,0,0,0.0,0.0,0.024096385542168676,15,83
t4388,positive,"not only that , but as the software age they feel the need to upgrade simply because they know , every time they reference it , that they be use Office 1997 , for example . great for upgrade encouragement ! although even well be a message on the splash screen , "" version 2008 be available now ! """,3,-2,1,2,0.03333333333333333,0.0,0.003367003367003367,60,297
t4389,positive,"thank to the two of you that answer . what I end up do ( in case anyone else be interested ! ) be process the openid login like normal , but not save the new user to the database . instead , I store their information in a session var and ask they for the remain information before add they to the db and log they in . hope this help !",2,-1,1,2,0.0273972602739726,0.0,0.005988023952095809,73,334
t4392,neutral,"how about an extension method that call the actual ( ) implementation ? the only downside be you have to add . this work because the parameter ( via ) infer a type for . as an alternative ( if the be a pain ) , consider make it static , with an instance argument that be use primarily for type inference :",1,-4,-1,-4,0.0,0.015873015873015872,0.0,63,305
t4393,positive,Awesome sketch !,1,-1,0,0,0.3333333333333333,0.0,0.0625,3,16
t4394,neutral,possible duplicate of [ how to update Linq to SQL dbml file?](<link >,1,-1,0,0,0.0,0.07692307692307693,0.057971014492753624,13,69
t4395,positive,this be a great question ! I would love to see some real world analysis on this .,3,-1,1,3,0.05555555555555555,0.0,0.012345679012345678,18,81
t4396,positive,"completely agree , there be excellent answer provide here to this question",4,-1,1,4,0.0,0.0,0.0,12,74
t4397,negative,"I could easily be wrong about that , most of my work be this horrid single thread behemoth ..",1,-3,-1,-3,0.0,0.0,0.010752688172043012,19,93
t4400,negative,expect about 600 user . I be worried that run 1200 + query ( should be much more than that ) will eventually result in a timeout ... now I be worry whether I be create a discussion rather than a qna,1,-3,-1,-3,0.0,0.0,0.015151515151515152,42,198
t4401,negative,"the minute you start down the road to control memory be the minute you start make a mistake . if you have requirement for memory , do not use .NET . if you do not have requirement , stop worry about memory . .NET manage memory well than you ever could . stop it . leave it alone . no . bad . stop .",1,-2,-1,-2,0.0,0.0,0.020134228187919462,65,298
t4402,positive,I agree . excellent update . +1 .,4,-1,1,4,0.0,0.0,0.030303030303030304,8,33
t4403,neutral,be ` PrefixFilter ` also expand into boolean clause ? ( or be it implement differently somehow ? ),1,-1,0,0,0.0,0.10526315789473684,0.02040816326530612,19,98
t4404,neutral,try but short answer be,1,-1,0,0,0.0,0.0,0.0,5,23
t4405,neutral,because SharePoint be intent on make development painful ;),1,-1,0,0,0.0,0.0,0.03389830508474576,9,59
t4408,positive,great ! I be glad you like it .,2,-1,1,2,0.1111111111111111,0.0,0.03225806451612903,9,31
t4409,neutral,"from the documentation at and , I think this should work : try that and see if it work . otherwise , I be afraid , it be preg_replace - land .",1,-4,-1,-4,0.0,0.0,0.014084507042253521,32,142
t4410,positive,"awesome , that do it ! thank David !",2,-1,1,2,0.2222222222222222,0.0,0.027777777777777776,9,36
t4412,negative,Bejesuz that be ugly ! Whomever write that should be flog .,1,-3,-1,-3,0.08333333333333333,0.0,0.03389830508474576,12,59
t4416,positive,"Nick Rigby write an excellent article for a List Apart title Uses fieldset , legend , label . highly semantic .",4,-1,1,4,0.0,0.0,0.04504504504504504,21,111
t4417,neutral,"use a unique identifier would allow you to merge datum from two different database . maybe you have an application that collect datum in multiple database and then "" sync "" with a master database at various time in the day . you would not have to worry about primary key collision in this scenario . or , possibly , you might want to know what a record 's ID will be before you actually create it .",1,-1,0,0,0.0,0.0,0.005025125628140704,78,398
t4419,positive,yes - that feature be extremely useful for write upgrade script .,1,-1,0,0,0.0,0.0,0.0,12,65
t4421,positive,"yeah , I do not know about the non - greedy thing either ! be there a site that explain each modifier ?",1,-1,0,0,0.043478260869565216,0.043478260869565216,0.009708737864077669,23,103
t4423,neutral,another very fast approach be the [ seek method](<link > which allow to paginate in constant time ( maybe even fast than 78ms ),1,-1,0,0,0.0,0.0,0.0,24,127
